latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.338,-65.682,360.7,2.4,1.5,2019-10-04,18:35,A,87,6.0NRT,295.3,278.5,D
-15.342,-65.704,360.3,2.4,1.5,2019-10-04,18:35,A,75,6.0NRT,295.9,274.8,D
-15.317,-65.64,328.1,2.4,1.5,2019-10-04,18:35,A,71,6.0NRT,295.6,55.1,D
-15.32,-65.662,328.3,2.4,1.5,2019-10-04,18:35,A,62,6.0NRT,295.4,55.7,D
-15.283,-65.529,334.7,2.5,1.5,2019-10-04,18:35,A,87,6.0NRT,293.6,97.6,D
-15.257,-65.463,320,2.5,1.5,2019-10-04,18:35,A,47,6.0NRT,294.3,31.2,D
-15.27,-65.532,320.9,2.5,1.5,2019-10-04,18:35,A,68,6.0NRT,292.8,37.1,D
4.913,-68.547,319.3,3.4,1.7,2019-10-04,18:40,A,66,6.0NRT,290.4,54.4,D
3.419,-75.274,320.9,1.1,1,2019-10-04,18:40,A,70,6.0NRT,303.1,9.3,D
3.411,-75.276,326.6,1.1,1,2019-10-04,18:40,A,77,6.0NRT,303.1,15.3,D
3.742,-72.73,318.8,1.5,1.2,2019-10-04,18:40,A,69,6.0NRT,296.3,13.7,D
2.205,-75.796,320.5,1,1,2019-10-04,18:40,A,48,6.0NRT,300.8,5.9,D
4.468,-72.288,320.1,1.7,1.3,2019-10-04,18:40,A,71,6.0NRT,296.1,18.4,D
4.469,-72.297,317.8,1.7,1.3,2019-10-04,18:40,A,67,6.0NRT,296.2,15.1,D
14.029,-86.574,308.2,2.6,1.5,2019-10-04,18:40,A,44,6.0NRT,291.4,17.2,D
13.845,-84.995,313.9,2,1.4,2019-10-04,18:40,A,67,6.0NRT,294.6,19.9,D
4.522,-74.822,325.6,1.1,1.1,2019-10-04,18:40,A,78,6.0NRT,304,14.1,D
4.465,-75.093,325,1.1,1.1,2019-10-04,18:40,A,74,6.0NRT,298.6,14.9,D
4.91,-68.554,322.8,3.4,1.7,2019-10-04,18:40,A,72,6.0NRT,290.1,78.9,D
10.927,-84.416,305.5,2,1.4,2019-10-04,18:40,A,51,6.0NRT,279.1,12.1,D
9.867,-84.063,306.3,2,1.4,2019-10-04,18:40,A,0,6.0NRT,288.7,11.6,D
4.909,-68.576,318.3,3.3,1.7,2019-10-04,18:40,A,60,6.0NRT,291.2,48.4,D
11.098,-74.84,312.6,1.4,1.2,2019-10-04,18:40,A,35,6.0NRT,298.1,9.4,D
1.824,-74.091,321.8,1.2,1.1,2019-10-04,18:40,A,72,6.0NRT,298.8,11.8,D
1.826,-74.08,336.2,1.2,1.1,2019-10-04,18:40,A,87,6.0NRT,300.8,34.5,D
1.245,-75.882,316.7,1,1,2019-10-04,18:40,A,68,6.0NRT,297.5,6.2,D
4.917,-70.494,315.3,2.3,1.5,2019-10-04,18:40,A,62,6.0NRT,291.3,21.8,D
34.678,-86.855,321.3,1.1,1.1,2019-10-04,18:45,A,49,6.0NRT,305.5,7,D
34.386,-86.137,319.8,1.1,1,2019-10-04,18:45,A,67,6.0NRT,304.3,6.7,D
26.441,-80.74,318.5,1,1,2019-10-04,18:45,A,29,6.0NRT,303,7.4,D
26.54,-80.475,322,1.1,1,2019-10-04,18:45,A,51,6.0NRT,306.8,14.4,D
26.523,-80.674,316.3,1,1,2019-10-04,18:45,A,20,6.0NRT,299.9,7.7,D
26.46,-81.279,348.3,1,1,2019-10-04,18:45,A,94,6.0NRT,301.1,51.7,D
26.529,-80.834,319,1,1,2019-10-04,18:45,A,44,6.0NRT,300.8,9.3,D
26.571,-80.795,322.1,1,1,2019-10-04,18:45,A,71,6.0NRT,303.8,13.3,D
26.707,-80.949,353.3,1,1,2019-10-04,18:45,A,96,6.0NRT,305.1,59.5,D
26.705,-80.96,348.7,1,1,2019-10-04,18:45,A,94,6.0NRT,303.9,49.9,D
26.716,-80.951,368.4,1,1,2019-10-04,18:45,A,100,6.0NRT,305.8,103.5,D
26.715,-80.961,362.4,1,1,2019-10-04,18:45,A,100,6.0NRT,306.3,85.1,D
28.057,-82.11,316.1,1,1,2019-10-04,18:45,A,38,6.0NRT,301.4,5.5,D
28.39,-82.423,340.2,1,1,2019-10-04,18:45,A,89,6.0NRT,304.7,35.4,D
28.389,-82.433,325,1,1,2019-10-04,18:45,A,76,6.0NRT,303.4,14.3,D
28.734,-82.005,328.1,1,1,2019-10-04,18:45,A,65,6.0NRT,307.1,14.1,D
40.436,-112.47,317.9,1.5,1.2,2019-10-04,18:45,T,78,6.0NRT,298.1,22.2,D
40.85,-109.595,301.4,2.1,1.4,2019-10-04,18:45,T,28,6.0NRT,285.1,18.4,D
44.241,-122.779,304.2,1.5,1.2,2019-10-04,18:45,T,58,6.0NRT,280.7,15.6,D
40.439,-112.488,339.4,1.5,1.2,2019-10-04,18:45,T,91,6.0NRT,298.4,70.3,D
29.422,-83.002,318.8,1,1,2019-10-04,18:45,A,62,6.0NRT,304.3,10.4,D
30.125,-83.05,322.8,1,1,2019-10-04,18:45,A,55,6.0NRT,311.2,9.4,D
30.037,-90.802,316.7,2.3,1.5,2019-10-04,18:45,A,0,6.0NRT,298.7,24,D
31.36,-84.186,319.3,1,1,2019-10-04,18:45,A,48,6.0NRT,300,11,D
31.317,-84.592,332.5,1,1,2019-10-04,18:45,A,83,6.0NRT,305.8,23.4,D
35.312,-77.143,329.1,2.1,1.4,2019-10-04,18:45,A,80,6.0NRT,296.4,60,D
35.314,-77.12,334.6,2.1,1.4,2019-10-04,18:45,A,85,6.0NRT,296.4,82.2,D
35.302,-77.119,321.2,2.1,1.4,2019-10-04,18:45,A,70,6.0NRT,295.6,39.4,D
33.826,-86.574,316.5,1.1,1.1,2019-10-04,18:45,A,33,6.0NRT,300.5,7,D
33.817,-86.572,324.3,1.1,1.1,2019-10-04,18:45,A,75,6.0NRT,301.1,16.2,D
33.636,-83.24,327.8,1,1,2019-10-04,18:45,A,73,6.0NRT,301.4,18.5,D
33.637,-83.229,354.4,1,1,2019-10-04,18:45,A,91,6.0NRT,299.1,65.7,D
31.103,-93.763,318,3.5,1.8,2019-10-04,18:45,A,72,6.0NRT,294.5,69.6,D
31.1,-93.793,310.4,3.5,1.8,2019-10-04,18:45,A,52,6.0NRT,294.4,30.2,D
32.54,-82.907,325.6,1,1,2019-10-04,18:45,A,65,6.0NRT,308.6,11.8,D
31.149,-87.993,319.4,1.5,1.2,2019-10-04,18:45,A,62,6.0NRT,302.9,15.5,D
32.117,-81.659,337.5,1.1,1,2019-10-04,18:45,A,87,6.0NRT,301.3,34.1,D
31.315,-84.603,321.9,1,1,2019-10-04,18:45,A,44,6.0NRT,306.1,11.2,D
44.242,-122.771,304.2,1.5,1.2,2019-10-04,18:45,T,58,6.0NRT,281.1,14.5,D
43.963,-118.451,357.3,1,1,2019-10-04,18:45,T,93,6.0NRT,282.9,82.2,D
43.965,-118.464,361,1,1,2019-10-04,18:45,T,100,6.0NRT,283.1,92.9,D
43.972,-118.449,325.6,1,1,2019-10-04,18:45,T,79,6.0NRT,281.7,24.6,D
43.974,-118.462,323.2,1,1,2019-10-04,18:45,T,82,6.0NRT,277.5,22.1,D
44.594,-118.55,305.4,1.1,1,2019-10-04,18:45,T,61,6.0NRT,278.3,11.1,D
44.596,-118.563,313.4,1.1,1,2019-10-04,18:45,T,74,6.0NRT,277.2,17.5,D
44.653,-118.583,300.1,1.1,1,2019-10-04,18:45,T,28,6.0NRT,276.1,7.6,D
47.714,-120.373,301.6,1.3,1.1,2019-10-04,18:45,T,26,6.0NRT,282,8.3,D
46.937,-113.949,301.6,1,1,2019-10-04,18:45,T,36,6.0NRT,275.6,7.6,D
47.955,-115.92,369.5,1,1,2019-10-04,18:45,T,99,6.0NRT,275.7,0,D
51.19,-119.875,330.3,1.4,1.2,2019-10-04,18:45,T,87,6.0NRT,278.5,51.2,D
52.894,-102.114,334.5,2.2,1.4,2019-10-04,18:45,T,86,6.0NRT,282.1,114.4,D
40.442,-112.481,338.6,1.5,1.2,2019-10-04,18:45,T,91,6.0NRT,298.5,67.1,D
40.446,-112.499,314,1.5,1.2,2019-10-04,18:45,T,65,6.0NRT,295.2,15.7,D
42.298,-120.16,374.4,1.1,1.1,2019-10-04,18:45,T,100,6.0NRT,276.4,159.1,D
34.637,-91.073,346.3,1.9,1.3,2019-10-04,18:45,A,94,6.0NRT,296.2,125,D
34.641,-91.053,326.7,1.9,1.3,2019-10-04,18:45,A,81,6.0NRT,294.6,46.8,D
34.665,-90.933,315.9,1.9,1.3,2019-10-04,18:45,A,67,6.0NRT,295.6,16.5,D
34.658,-90.91,312.3,1.9,1.3,2019-10-04,18:45,A,41,6.0NRT,291.9,9.7,D
34.346,-90.191,318.3,1.7,1.3,2019-10-04,18:45,A,43,6.0NRT,299,13.1,D
35.322,-90.926,327.4,1.8,1.3,2019-10-04,18:50,A,82,6.0NRT,296.8,46.1,D
35.487,-90.203,318.9,1.6,1.3,2019-10-04,18:50,A,73,6.0NRT,299.1,18.1,D
32.224,-115.232,333,1.5,1.2,2019-10-04,18:50,T,78,6.0NRT,315,33.6,D
36.586,-118.748,323.5,1,1,2019-10-04,18:50,T,77,6.0NRT,289.9,21.4,D
36.587,-118.759,358.3,1,1,2019-10-04,18:50,T,99,6.0NRT,291.7,82.2,D
36.922,-120.114,326.4,1,1,2019-10-04,18:50,T,81,6.0NRT,301.4,19.5,D
37.013,-118.396,316.2,1,1,2019-10-04,18:50,T,56,6.0NRT,290.3,12.2,D
37.501,-120.722,313.8,1.1,1,2019-10-04,18:50,T,61,6.0NRT,298.5,7.3,D
37.503,-120.734,309.7,1.1,1,2019-10-04,18:50,T,44,6.0NRT,298.3,4.3,D
36.368,-112.328,328,1.9,1.3,2019-10-04,18:50,T,80,6.0NRT,295.5,61.8,D
36.372,-112.347,333.2,1.9,1.3,2019-10-04,18:50,T,85,6.0NRT,296.5,78,D
39.013,-121.627,314.5,1.2,1.1,2019-10-04,18:50,T,73,6.0NRT,298.2,9.8,D
39.218,-121.623,309,1.2,1.1,2019-10-04,18:50,T,66,6.0NRT,294.5,6.4,D
39.289,-121.637,317.7,1.2,1.1,2019-10-04,18:50,T,77,6.0NRT,295.9,14.8,D
39.291,-121.631,315.8,1.2,1.1,2019-10-04,18:50,T,76,6.0NRT,294.4,12.8,D
39.294,-121.575,320.9,1.2,1.1,2019-10-04,18:50,T,80,6.0NRT,296.2,19.6,D
39.296,-121.588,307.4,1.2,1.1,2019-10-04,18:50,T,62,6.0NRT,295.8,5.7,D
39.386,-121.578,316.3,1.2,1.1,2019-10-04,18:50,T,72,6.0NRT,300.9,10.6,D
39.396,-121.66,315.4,1.2,1.1,2019-10-04,18:50,T,76,6.0NRT,297.2,12.4,D
39.397,-121.673,324.4,1.2,1.1,2019-10-04,18:50,T,83,6.0NRT,297.8,23.4,D
39.394,-121.563,326.1,1.2,1.1,2019-10-04,18:50,T,84,6.0NRT,299.1,21.7,D
39.396,-121.576,355.7,1.2,1.1,2019-10-04,18:50,T,98,6.0NRT,302.1,86.8,D
39.74,-121.917,311.9,1.2,1.1,2019-10-04,18:50,T,71,6.0NRT,296.5,9.7,D
40.545,-87.15,303.1,1,1,2019-10-04,18:50,A,15,6.0NRT,291.3,2.5,D
40.292,-87.756,302.7,1.1,1,2019-10-04,18:50,A,15,6.0NRT,289.6,3.6,D
40.082,-88.246,310.2,1.1,1,2019-10-04,18:50,A,67,6.0NRT,296.2,6.7,D
39.262,-91.707,304.2,1.6,1.3,2019-10-04,18:50,A,45,6.0NRT,284.9,9.5,D
39.375,-91.02,318.4,1.5,1.2,2019-10-04,18:50,A,78,6.0NRT,277,33.1,D
39.378,-91.003,312.3,1.5,1.2,2019-10-04,18:50,A,68,6.0NRT,274.2,24.2,D
39.372,-91.012,325,1.5,1.2,2019-10-04,18:50,A,68,6.0NRT,275.4,41.3,D
39.219,-90.332,305.2,1.4,1.2,2019-10-04,18:50,A,33,6.0NRT,293.2,5.8,D
38.691,-90.137,320.5,1.4,1.2,2019-10-04,18:50,A,72,6.0NRT,299.3,18.2,D
38.44,-87.791,317.9,1.1,1,2019-10-04,18:50,A,73,6.0NRT,299.1,12.6,D
38.442,-87.779,310.8,1.1,1,2019-10-04,18:50,A,61,6.0NRT,297.3,5.8,D
36.837,-91.822,307.6,1.9,1.3,2019-10-04,18:50,A,59,6.0NRT,294.9,11.2,D
37.119,-89.899,330,1.4,1.2,2019-10-04,18:50,A,85,6.0NRT,300.1,40,D
37.026,-89.392,325.7,1.4,1.2,2019-10-04,18:50,A,77,6.0NRT,300.4,27.6,D
36.868,-90.065,326.1,1.5,1.2,2019-10-04,18:50,A,77,6.0NRT,300.8,31.9,D
36.818,-90.153,366.5,1.5,1.2,2019-10-04,18:50,A,100,6.0NRT,302.9,180.5,D
36.821,-90.137,334.2,1.5,1.2,2019-10-04,18:50,A,87,6.0NRT,298.7,51.3,D
36.813,-90.164,327.7,1.5,1.2,2019-10-04,18:50,A,83,6.0NRT,297.8,35.7,D
36.816,-90.147,382.1,1.5,1.2,2019-10-04,18:50,A,100,6.0NRT,302.9,283.3,D
36.788,-90.174,311.7,1.5,1.2,2019-10-04,18:50,A,55,6.0NRT,298.5,9.2,D
36.909,-89.527,350.7,1.4,1.2,2019-10-04,18:50,A,96,6.0NRT,301.1,91.4,D
36.912,-89.512,375.5,1.4,1.2,2019-10-04,18:50,A,100,6.0NRT,303.7,207.3,D
36.8,-89.731,317.6,1.4,1.2,2019-10-04,18:50,A,72,6.0NRT,297.8,15.4,D
36.802,-89.716,321.9,1.4,1.2,2019-10-04,18:50,A,77,6.0NRT,299.6,22.1,D
36.839,-89.342,333,1.4,1.2,2019-10-04,18:50,A,86,6.0NRT,301.3,38.9,D
36.841,-89.327,342.4,1.4,1.2,2019-10-04,18:50,A,92,6.0NRT,301.1,62.3,D
36.828,-89.339,317.3,1.4,1.2,2019-10-04,18:50,A,72,6.0NRT,296.6,12.9,D
36.831,-89.324,323.7,1.4,1.2,2019-10-04,18:50,A,79,6.0NRT,299.4,23.4,D
36.84,-89.218,312.9,1.3,1.1,2019-10-04,18:50,A,64,6.0NRT,299.8,8.1,D
36.615,-90.291,318.1,1.5,1.2,2019-10-04,18:50,A,74,6.0NRT,297.9,20.3,D
36.619,-90.274,316.8,1.5,1.2,2019-10-04,18:50,A,72,6.0NRT,298,17.2,D
36.614,-90.286,324.7,1.5,1.2,2019-10-04,18:50,A,74,6.0NRT,298.2,30.1,D
36.534,-90.588,314.7,1.6,1.3,2019-10-04,18:50,A,67,6.0NRT,297.4,14.6,D
36.599,-90.246,318.8,1.5,1.2,2019-10-04,18:50,A,66,6.0NRT,298.2,18.6,D
36.447,-90.674,323.3,1.6,1.3,2019-10-04,18:50,A,79,6.0NRT,298.8,30.7,D
36.45,-90.656,317.1,1.6,1.3,2019-10-04,18:50,A,72,6.0NRT,298.8,18.8,D
36.448,-90.668,330.2,1.6,1.3,2019-10-04,18:50,A,85,6.0NRT,298.8,45.2,D
36.361,-90.871,326.8,1.7,1.3,2019-10-04,18:50,A,82,6.0NRT,296.2,43.2,D
36.365,-90.852,334.9,1.7,1.3,2019-10-04,18:50,A,88,6.0NRT,298.8,65.3,D
36.35,-90.867,309.7,1.7,1.3,2019-10-04,18:50,A,48,6.0NRT,297.5,10.8,D
36.353,-90.849,321.8,1.7,1.3,2019-10-04,18:50,A,78,6.0NRT,299,32.8,D
36.38,-90.535,342.1,1.6,1.3,2019-10-04,18:50,A,92,6.0NRT,296.6,83.5,D
36.373,-90.514,329.7,1.6,1.2,2019-10-04,18:50,A,84,6.0NRT,300.5,43.7,D
36.376,-90.497,324.9,1.6,1.2,2019-10-04,18:50,A,80,6.0NRT,299.5,30.5,D
36.381,-90.53,335.6,1.6,1.3,2019-10-04,18:50,A,88,6.0NRT,296.8,61.7,D
36.374,-90.509,343.9,1.6,1.2,2019-10-04,18:50,A,93,6.0NRT,300.8,85.6,D
37.708,-81.847,307.3,1.2,1.1,2019-10-04,18:50,A,55,6.0NRT,294.1,6.1,D
37.709,-81.833,309.6,1.2,1.1,2019-10-04,18:50,A,62,6.0NRT,294,8.2,D
36.374,-89.951,339.3,1.5,1.2,2019-10-04,18:50,A,90,6.0NRT,299.8,64,D
36.377,-89.935,324.4,1.5,1.2,2019-10-04,18:50,A,80,6.0NRT,299.3,27.9,D
36.364,-89.948,336.6,1.5,1.2,2019-10-04,18:50,A,89,6.0NRT,299.5,56.7,D
36.367,-89.932,320.9,1.5,1.2,2019-10-04,18:50,A,76,6.0NRT,299.3,21.2,D
36.205,-90.714,314.3,1.7,1.3,2019-10-04,18:50,A,51,6.0NRT,297.7,12.4,D
36.168,-90.838,321,1.7,1.3,2019-10-04,18:50,A,77,6.0NRT,299,25.6,D
36.201,-90.675,321.1,1.7,1.3,2019-10-04,18:50,A,76,6.0NRT,298.2,25.2,D
36.204,-90.657,316.4,1.7,1.3,2019-10-04,18:50,A,60,6.0NRT,298.5,17.1,D
36.197,-90.636,318.6,1.7,1.3,2019-10-04,18:50,A,46,6.0NRT,298.1,21.4,D
36.138,-90.81,313.8,1.7,1.3,2019-10-04,18:50,A,65,6.0NRT,298.1,12,D
36.142,-90.791,326.2,1.7,1.3,2019-10-04,18:50,A,81,6.0NRT,298.2,38.1,D
36.141,-90.806,317.6,1.7,1.3,2019-10-04,18:50,A,72,6.0NRT,298.1,17.7,D
36.145,-90.788,317.1,1.7,1.3,2019-10-04,18:50,A,72,6.0NRT,298.5,17.4,D
36.685,-87.741,356.9,1.2,1.1,2019-10-04,18:50,A,98,6.0NRT,303.1,90.1,D
36.687,-87.728,356.1,1.2,1.1,2019-10-04,18:50,A,98,6.0NRT,302,87.4,D
36.093,-90.752,322.9,1.7,1.3,2019-10-04,18:50,A,78,6.0NRT,296.9,33.5,D
36.161,-90.342,313.3,1.6,1.2,2019-10-04,18:50,A,65,6.0NRT,297.6,12.9,D
36.207,-89.931,328.9,1.5,1.2,2019-10-04,18:50,A,83,6.0NRT,302.4,35.6,D
36.21,-89.915,331.8,1.5,1.2,2019-10-04,18:50,A,85,6.0NRT,301.3,42.6,D
36.003,-91.033,310.7,1.8,1.3,2019-10-04,18:50,A,48,6.0NRT,295.4,10,D
36.204,-89.924,347.8,1.5,1.2,2019-10-04,18:50,A,94,6.0NRT,302.4,91.5,D
36.63,-87.511,310.2,1.1,1.1,2019-10-04,18:50,A,33,6.0NRT,299,6.2,D
36.194,-89.921,319.7,1.5,1.2,2019-10-04,18:50,A,72,6.0NRT,299.5,19.3,D
35.942,-90.855,349.1,1.7,1.3,2019-10-04,18:50,A,95,6.0NRT,297.9,121.8,D
36.119,-89.899,312.9,1.5,1.2,2019-10-04,18:50,A,44,6.0NRT,299.3,7.4,D
36.122,-89.882,316.9,1.5,1.2,2019-10-04,18:50,A,71,6.0NRT,300.9,13.5,D
35.942,-90.87,319.3,1.7,1.3,2019-10-04,18:50,A,74,6.0NRT,296.8,24.5,D
35.946,-90.851,338.5,1.7,1.3,2019-10-04,18:50,A,90,6.0NRT,297,77.8,D
35.934,-90.848,317.9,1.7,1.3,2019-10-04,18:50,A,73,6.0NRT,296.8,21.9,D
36.117,-89.893,313.9,1.5,1.2,2019-10-04,18:50,A,64,6.0NRT,299.8,9,D
35.84,-91.08,312.4,1.8,1.3,2019-10-04,18:50,A,63,6.0NRT,296,14.2,D
35.844,-91.061,341,1.8,1.3,2019-10-04,18:50,A,91,6.0NRT,296.7,94,D
37.356,-81.098,310.6,1.3,1.1,2019-10-04,18:50,A,32,6.0NRT,296.2,6.5,D
35.667,-91.226,322.1,1.8,1.3,2019-10-04,18:50,A,77,6.0NRT,292.9,41.7,D
35.671,-91.207,308,1.8,1.3,2019-10-04,18:50,A,46,6.0NRT,294.6,12.7,D
35.662,-91.22,332.2,1.8,1.3,2019-10-04,18:50,A,86,6.0NRT,293.3,72.5,D
35.654,-91.134,316.5,1.8,1.3,2019-10-04,18:50,A,70,6.0NRT,294.5,26.6,D
35.711,-90.435,314.9,1.6,1.3,2019-10-04,18:50,A,60,6.0NRT,293.4,20.7,D
35.714,-90.417,314.7,1.6,1.3,2019-10-04,18:50,A,41,6.0NRT,293.8,18.9,D
35.631,-90.601,318.8,1.7,1.3,2019-10-04,18:50,A,73,6.0NRT,299.4,20.8,D
35.484,-91.049,314.6,1.8,1.3,2019-10-04,18:50,A,66,6.0NRT,296.9,18.8,D
35.663,-90.14,317.4,1.6,1.2,2019-10-04,18:50,A,71,6.0NRT,300.6,14.3,D
35.666,-90.123,344.1,1.6,1.2,2019-10-04,18:50,A,93,6.0NRT,301.8,84,D
35.652,-90.137,329.1,1.6,1.2,2019-10-04,18:50,A,83,6.0NRT,300.9,38.5,D
35.655,-90.12,372.9,1.6,1.2,2019-10-04,18:50,A,100,6.0NRT,304.5,231.7,D
35.659,-90.103,333.9,1.6,1.2,2019-10-04,18:50,A,87,6.0NRT,301.2,50.4,D
35.496,-90.75,349.2,1.7,1.3,2019-10-04,18:50,A,95,6.0NRT,299.7,123.2,D
35.5,-90.731,348.9,1.7,1.3,2019-10-04,18:50,A,95,6.0NRT,298,122.3,D
35.485,-90.747,326.5,1.7,1.3,2019-10-04,18:50,A,81,6.0NRT,297.7,42.4,D
35.488,-90.728,314.8,1.7,1.3,2019-10-04,18:50,A,28,6.0NRT,295.5,17.4,D
35.495,-90.763,315.1,1.7,1.3,2019-10-04,18:50,A,51,6.0NRT,297,16.9,D
35.499,-90.744,360.3,1.7,1.3,2019-10-04,18:50,A,100,6.0NRT,300.4,183.3,D
35.503,-90.725,325.1,1.7,1.3,2019-10-04,18:50,A,74,6.0NRT,296,39,D
35.488,-90.74,336,1.7,1.3,2019-10-04,18:50,A,88,6.0NRT,297.9,70.4,D
35.401,-90.935,337,1.8,1.3,2019-10-04,18:50,A,89,6.0NRT,298.4,75.9,D
35.405,-90.915,342.2,1.8,1.3,2019-10-04,18:50,A,91,6.0NRT,298.7,95.9,D
35.374,-91.008,312.6,1.8,1.3,2019-10-04,18:50,A,61,6.0NRT,297,13.7,D
35.43,-90.548,337.5,1.7,1.3,2019-10-04,18:50,A,89,6.0NRT,300.7,71,D
35.434,-90.53,344.2,1.7,1.3,2019-10-04,18:50,A,93,6.0NRT,299.2,94.7,D
35.433,-90.544,339.9,1.7,1.3,2019-10-04,18:50,A,90,6.0NRT,299.9,79.9,D
35.437,-90.526,325.8,1.7,1.3,2019-10-04,18:50,A,80,6.0NRT,298,36.4,D
35.232,-91.495,320.8,2,1.4,2019-10-04,18:50,A,75,6.0NRT,292.2,44.8,D
35.422,-90.541,340.3,1.7,1.3,2019-10-04,18:50,A,90,6.0NRT,298.3,82.4,D
35.426,-90.522,315.3,1.7,1.3,2019-10-04,18:50,A,67,6.0NRT,296.4,14.8,D
35.484,-90.221,314.8,1.6,1.3,2019-10-04,18:50,A,66,6.0NRT,299.2,11.3,D
34.648,-91.74,308.6,2.1,1.4,2019-10-04,18:50,A,49,6.0NRT,280.8,23.8,D
34.77,-91.277,329,2,1.4,2019-10-04,18:50,A,73,6.0NRT,291.5,63.5,D
34.766,-91.298,322.6,2,1.4,2019-10-04,18:50,A,78,6.0NRT,291.5,44.7,D
34.676,-91.917,313.6,2.2,1.4,2019-10-04,18:50,A,43,6.0NRT,279.3,32.3,D
35.136,-90.266,326.4,1.7,1.3,2019-10-04,18:50,A,81,6.0NRT,297.4,34.6,D
35.132,-90.284,320.2,1.7,1.3,2019-10-04,18:50,A,75,6.0NRT,297.4,21.3,D
35.166,-90.35,321,1.7,1.3,2019-10-04,18:50,A,75,6.0NRT,298,23.5,D
35.984,-86.573,315.7,1.1,1,2019-10-04,18:50,A,36,6.0NRT,301.7,4.7,D
35.204,-90.924,312.3,1.8,1.3,2019-10-04,18:50,A,61,6.0NRT,295.8,13.5,D
35.333,-90.93,311.7,1.8,1.3,2019-10-04,18:50,A,45,6.0NRT,295.9,9.6,D
58.43,107.668,314.9,1,1,2019-10-04,19:10,A,90,6.0NRT,272.2,19.3,N
58.424,107.575,315.1,1,1,2019-10-04,19:10,A,91,6.0NRT,272.9,19.3,N
58.448,107.604,317.7,1,1,2019-10-04,19:10,A,95,6.0NRT,272.9,21.5,N
57.879,105.905,307.5,1.1,1,2019-10-04,19:10,A,72,6.0NRT,274.2,14.5,N
57.881,105.887,321.2,1.1,1,2019-10-04,19:10,A,100,6.0NRT,274.8,26.7,N
57.987,106.804,328.6,1,1,2019-10-04,19:10,A,100,6.0NRT,274,34,N
58.039,106.556,326.8,1,1,2019-10-04,19:10,A,100,6.0NRT,275.3,32.5,N
58.041,106.539,304.9,1,1,2019-10-04,19:10,A,62,6.0NRT,271.2,12.5,N
58.137,106.65,307.8,1,1,2019-10-04,19:10,A,73,6.0NRT,270.5,14.6,N
58.139,106.633,300.3,1,1,2019-10-04,19:10,A,24,6.0NRT,270.9,9.9,N
58.42,107.392,313.7,1,1,2019-10-04,19:10,A,88,6.0NRT,272.1,18.1,N
58.422,107.447,317.1,1,1,2019-10-04,19:10,A,94,6.0NRT,271.5,21.2,N
58.432,107.379,314.8,1,1,2019-10-04,19:10,A,90,6.0NRT,270.6,18.8,N
58.422,107.591,306.6,1,1,2019-10-04,19:10,A,69,6.0NRT,272.9,12.9,N
-20.897,45.447,306.4,1,1,2019-10-04,19:40,T,68,6.0NRT,293.9,5.6,N
-22.97,45.178,306.5,1,1,2019-10-04,19:40,T,68,6.0NRT,292.9,6.9,N
-15.276,47.683,314,1.6,1.2,2019-10-04,19:45,T,88,6.0NRT,293.5,19.4,N
-15.251,47.687,303.4,1.6,1.2,2019-10-04,19:45,T,38,6.0NRT,292.7,6.1,N
-15.249,47.702,306.4,1.6,1.2,2019-10-04,19:45,T,68,6.0NRT,293.3,9.7,N
-18.702,46.079,300.2,1.1,1.1,2019-10-04,19:45,T,9,6.0NRT,287.4,5.6,N
-16.358,46.976,310.3,1.3,1.1,2019-10-04,19:45,T,39,6.0NRT,293.6,12.8,N
-16.13,48.083,301.1,1.6,1.2,2019-10-04,19:45,T,37,6.0NRT,290.3,8.1,N
-16.097,47.381,304,1.4,1.2,2019-10-04,19:45,T,58,6.0NRT,293.9,6.1,N
-16.156,46.89,306.5,1.3,1.1,2019-10-04,19:45,T,49,6.0NRT,291.1,6.4,N
-16.146,46.888,332.5,1.3,1.1,2019-10-04,19:45,T,100,6.0NRT,294.3,43.7,N
-16.148,46.876,322.3,1.3,1.1,2019-10-04,19:45,T,100,6.0NRT,293.6,24.6,N
-16.147,46.895,308.6,1.3,1.1,2019-10-04,19:45,T,18,6.0NRT,292.5,8.5,N
-16.149,46.883,331.8,1.3,1.1,2019-10-04,19:45,T,100,6.0NRT,293.5,42.8,N
-15.346,47.741,309.4,1.6,1.2,2019-10-04,19:45,T,77,6.0NRT,294,12.6,N
-15.348,47.727,313.5,1.6,1.2,2019-10-04,19:45,T,87,6.0NRT,294,18.6,N
-15.337,47.725,313.6,1.6,1.2,2019-10-04,19:45,T,87,6.0NRT,293.8,18.3,N
-15.34,47.71,304.2,1.6,1.2,2019-10-04,19:45,T,29,6.0NRT,293.6,6.2,N
-15.29,47.671,315.3,1.6,1.2,2019-10-04,19:45,T,91,6.0NRT,294.2,22,N
-15.279,47.668,342.9,1.6,1.2,2019-10-04,19:45,T,100,6.0NRT,294.2,88.2,N
-15.287,47.679,317.8,1.6,1.2,2019-10-04,19:45,T,96,6.0NRT,294.1,25.7,N
-15.289,47.665,321,1.6,1.2,2019-10-04,19:45,T,100,6.0NRT,293.9,31.5,N
-15.342,47.331,304,1.5,1.2,2019-10-04,19:45,T,58,6.0NRT,291.6,7.8,N
-15.276,47.677,327.6,1.6,1.2,2019-10-04,19:45,T,100,6.0NRT,293.9,44.8,N
